Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Venezuela,CT Antonio José de Sucre,Gas natural,,"Cumaná, Sucre",Fallas constantes,1000,2015,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-antonio-jose-de-sucre-y-sus-obras-de-transmisi%C3%B3n-asociadas,10.3997,-64.1668,"1,000",Gas
Venezuela,CT Juan Manuel Valdez,Gas natural,Diesel,"Güiria, Sucre",Fallas constantes,350,2018,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://www.vtv.gob.ve/sucre-recupera-electrico-sabotaje/,10.565112,-62.313899,350,Gas
Venezuela,Termoeléctrica Josefa Camejo,Gas natural,,"Los Taques, Falcón",Fallas constantes,450,2009,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"También presta servicio eléctrico al Complejo Refinador Paraguaná y está conectado con la Refinadora Amuay por un oleoducto. Fallas constantes, sólo funcionan dos turbinas y no genera electricidad sino requiere carga desde Planta Centro.",http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-josefa-camejo-0,11.75,-70.1716,450,Gas
Venezuela,Termoeléctrica Argimiro Gabaldón,Gas natural,,"Cabudare, Lara",Paralizada,120,2008,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada tras incendio de enero 2020,https://venezuelavanza.es.tl/C-.-T-.--Argimiro-Gabald%F3n.htm,10.1584092,-67.582786,120,Gas
Venezuela,Complejo Termoeléctrico General Rafael Urdaneta (TermoZulia I al IV y vieja planta Urdaneta),Gas natural,Diesel,"Maracaibo, Zulia",Fallas constantes,1570,2003,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"El estado Zulia, donde se ubica este Complejo, es el más afectado por apagones en Venezuela con entre 8 y 12 horas diarias sin servicio eléctrico",http://www.corpoelec.gob.ve/proyectos/planta-termozulia-ii-y-sus-obras-de-transmisi%C3%B3n-asociadas,10.4903,-71.6353,"1,570",Gas
Venezuela,Bajo Grande,Gas natural,,"Cañada de Urdaneta, Zulia",Fallas constantes,90,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.pdvsa.com/index.php?option=com_content&view=article&id=4887:10268&catid=10&Itemid=589&lang=es,10.5034627,-71.648945,90,Gas
Venezuela,Guaicaipuro,Gas natural,,"Maracaibo, Zulia",Fallas constantes,54,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/corpoelec-pone-en-servicio-23-mw-adicionales-en-planta-guaicaipuro-del-zulia,10.704281,-71.678875,54,Gas
Venezuela,San Timoteo,Gas natural,,"Baralt, Zulia",Fallas constantes,160,2016,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.7839025,-71.068702,160,Gas
Venezuela,Planta Casigua,Gas natural,,"Casigua El Cubo, Zulia",Fallas constantes,80,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,8.7491526,-72.520889,80,Gas
Venezuela,Planta Antonio Nicolás Briceño (barcaza o gabarra),Gas natural,,"Baralt, Zulia",Cerrada,104,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"Conectada con San Lorenzo por subestación, ahora abandonada y sin uso",http://www.pdvsa.com/index.php?option=com_content&view=article&id=3916:8642&catid=10&Itemid=589&lang=es,9.7828053,-71.072472,104,Gas
Venezuela,Planta Centro,Fuel oil,,"Morón, Carabobo",Fallas constantes,2600,1982,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"Tiene constantes derrames petroleros, los dos más importantes en julio de 2020 y 2019. Fallas constantes, sólo funciona una de las seis unidades.",http://globalenergyobservatory.org/form.php?pid=43126,10.4949,-68.1552,"2,600",Fuel oil
Venezuela,TermoCarabobo,Gas natural,Diesel,"Puerto Cabello, Carabobo",Paralizada,680,2014,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por fallas,http://www.pdvsa.com/index.php?option=com_content&view=article&id=594:gobierno-revolucionario-inauguro-la-planta-termocarabobo-ii&catid=10&Itemid=589&lang=es,10.4845923,-68.151504,680,Gas
Venezuela,TermoCarabobo II (El Palito),Gas natural,Diesel,"Puerto Cabello, Carabobo",En construcción,720,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://www.elimpulso.com/2012/08/07/en-septiembre-planta-termoelectrica-el-palito-iniciara-operaciones/,10.4845923,-68.151504,720,Gas
Venezuela,Planta Termoeléctrica Alfredo Salazar,Gas natural,,"Anaco, Anzoátegui",Paralizada,330,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por fallas,,9.4030955,-64.457597,330,Gas
Venezuela,La Cabrera,Gas natural,Diesel,Carretera Maracay-Mariara,Fallas constantes,450,1974,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.pdvsa.com/index.php?option=com_content&view=article&id=577:inaugurada-planta-termoelectrica-la-cabrera-en-el-estado-aragua&catid=10&Itemid=589&lang=es,10.2553403,-67.681718,450,Gas
Venezuela,Turboven,Gas natural,,"Maracay y Cagua, Aragua",Activa,120,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Dos direcciones,,10.2271525,-67.609884,120,Gas
Venezuela,Alberto Lovera,Gas natural,,"Puerto La Cruz, Anzoátegui",Cerrada,300,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Dentro de la refinería Puerto La Cruz,,10.2206362,-64.62044,300,Gas
Venezuela,Planta Guanta,Gas natural,,"Guanta, Anzoátegui",Cerrada,150,1988,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,,,10.2349411,-64.581285,150,Gas
Venezuela,Planta San Diego de Cabrutica,Gas natural,,"San Diego de Cabrutica, Anzoátegui",Cerrada,300,2009,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/planta-termoel%C3%A9ctrica-san-diego-de-cabrutica,8.4231463,-64.896834,300,Gas
Venezuela,CT Ramón Laguna,Gas natural,,"Maracaibo, Zulia",Paralizada,860,1979,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/planta-termoel%C3%A9ctrica-ram%C3%B3n-laguna-ser%C3%A1-rehabilitado-100-en-menos-de-18-meses,10.5987795,-71.616644,860,Gas
Venezuela,Planta Este,Gas natural,,"Zona Industrial Quizanda, Carabobo",Cerrada,150,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.1811007,-67.967934,150,Gas
Venezuela,PT Ezequiel Zamora,Gas natural,,"Altagracia de Orituco, Guárico",Cerrada,150,2009,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.860718,-66.293178,150,Gas
Venezuela,Planta Termoeléctrica TermoBarrancas,Gas natural,,"Barrancas, Apure",Paralizada,170,2007,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por accidente en 2020,http://www.schradercamargo.com/portfolio-items/central-termoelectrica-termobarrancas/,8.6973521,-70.208942,170,Gas
Venezuela,Planta Termoeléctrica Sidor,Gas natural,,"Ciudad Guayana, Bolívar",Paralizada,185,2010,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por falta de gas,http://www.sidor.com/noticias-sidor/noticias/75-destacamos/785-termoelectrica-sidor-incorpora-90-megavatios-al-sen,8.2425738,-62.83643,185,Gas
Venezuela,PT Pedro Camejo,Gas natural,,"Los Guayos, Carabobo",Activa,300,2006,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.schradercamargo.com/portfolio-items/central-termica-de-pedro-camejo/,10.1771,-67.9462,300,Gas
Venezuela,PT Genevapca,Gas natural,,"Centro Refinador Paraguaná, Falcón",Fallas constantes,315,1994,Petróleos de Venezuela (PDVSA),Estatal,Caracas,100% estatal,Alimenta a varios circuitos en Falcón así como a dos refinerías: Cardón y Amuay,https://elpitazo.net/occidente/apagon-en-crp-paraguana-mantiene-gran-parte-de-la-peninsula-sin-luz/,11.6385,-70.2191,315,Gas
Venezuela,Planta Barquisimeto,Gas natural,,"Barquisimeto, Lara",Fallas constantes,130,1978,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0768297,-69.351592,130,Gas
Venezuela,Planta Barquisimeto II,Gas natural,,"Barquisimeto, Lara",Fallas constantes,60,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0785362,-69.40937,60,Gas
Venezuela,Planta Barquisimeto III,Gas natural,,"Barquisimeto, Lara",Fallas constantes,110,2016,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,10.0781982,-69.409026,110,Gas
Venezuela,Planta Castillito,Gas natural,,"Valencia, Carabobo",Fallas constantes,85,1975,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://globalenergyobservatory.org/geoid/42212,10.1884,-67.95286,85,Gas
Venezuela,Planta Coro,Gas natural,,"Coro, Falcón",Fallas constantes,70,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,11.1168753,-69.748044,70,Gas
Venezuela,Termocentro El Sitio (India Urquía),Gas natural,Diesel,"Santa Lucía, Miranda",Activa,1080,2011,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/proyectos/complejo-generador-termocentro,10.2898,-66.6813,"1,080",Gas
Venezuela,Termocentro La Raisa,Gas natural,,"Caujarito, Miranda",Activa,440,2011,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,https://lacomunidadpetrolera.com/2015/04/ministro-chacon-inspecciona-termoelectrica-la-raisa.html,10.2561,-66.7922,440,Gas
Venezuela,Termoeléctrica Luis Zambrano,Diesel,Gas natural,"El Vigía, Mérida",Paralizada,470,2013,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Paralizada por falla desde abril de 2020,https://elpitazo.net/los-andes/sectores-de-merida-tienen-electricidad-menos-de-cuatro-horas-diarias/ http://www.corpoelec.gob.ve/noticias/termoel%25C3%25A9ctrica-don-luis-zambrano-aporta-180-mw-al-sen,8.5585646,-71.769567,470,Diesel
Venezuela,Termoeléctrica José María España (ex Oscar Augusto Machado),Diesel,Gas natural,"Kilómetro 8 de la carretera Panamericana, Miranda",Fallas constantes,450,1969,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,http://www.corpoelec.gob.ve/noticias/45-a%C3%B1os-de-la-planta-el%C3%A9ctrica-jos%C3%A9-mar%C3%ADa-espa%C3%B1a http://www.corpoelec.gob.ve/noticias/corpoelec-busca-restablecer-unidad-11-de-planta-jos%C3%A9-mar%C3%ADa-espa%C3%B1a,10.4182364,-66.960501,450,Diesel
Venezuela,Planta Termoeléctrica Guarenas,Diesel,Gas natural,"Guarenas, Miranda",Cerrada,156,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Cerrada desde 2016,,10.4697343,-66.569575,156,Diesel
Venezuela,PT El Furrial,Gas natural,,"El Furrial, Monagas",Fallas constantes,200,2013,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Conectado con la Isla de Margarita mediante cable submarino,https://www.stantec.com/es/projects/el-furrial-power-plant-pdvsa-project,9.7011303,-63.470084,200,Gas
Venezuela,Termoeléctrica Juan Bautista Arismendi,Diesel,Gas natural,"El Guamache, Nueva Esparta",Fallas constantes,208,2012,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Fallas constantes y escasez de combustible,https://www.bnamericas.com/es/noticias/primera-fase-de-termoelectrica-juan-bautista-arismendi-con-78-de-avance,10.8782165,-64.036604,208,Diesel
Venezuela,Termoeléctrica Luisa Cáceres de Arismendi,Diesel,Gas natural,"Porlamar, Nueva Esparta",Fallas constantes,320,1975,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Fallas constantes y escasez de combustible,https://efectococuyo.com/la-humanidad/racionamiento-electrico-en-nueva-esparta-va-para-largo-se-fundio-unidad-termogeneradora-de-50-mw/,10.9391878,-63.890525,320,Diesel
Venezuela,Termoeléctrica Táchira,Diesel,,"La Fría, Táchira",Fallas constantes,330,1960,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,Comprometido su suministro de combustible por estar en frontera con Colombia,https://www.vtv.gob.ve/protector-tachira-termoelectrica-fria/,8.2015283,-72.28197,330,Diesel
Venezuela,Planta Termoeléctrica San Lorenzo,Diesel,,"Baralt, Zulia",Fallas constantes,150,1970,Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,,,9.7827948,-71.0724716,150,Diesel
El Salvador,Orazul Acajutla I,Fuel oil,,"Acajutla, Sonsonate",Activa,65,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,Antes Duke Energy International El Salvador,,13.582948,-89.825121,65,Multiple
El Salvador,Orazul Acajutla II,Gas,,"Acajutla, Sonsonate",Activa,82,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,Antes Duke Energy International El Salvador,,13.582948,-89.825121,82,Gas
El Salvador,Orazul Acajutla III,Diesel,,"Acajutla, Sonsonate",Activa,150,1999,Orazul Energy El Salvador,Privado,"Antiguo Cuscatlán, La Libertad",,,,13.5825987,-89.8272229,150,Diesel
El Salvador,Nejapa Power,Diesel,,"Nejapa, San Salvador",Activa,101,1995,Nautilus Inkia Holdings LLC,Privado,"Antiguo Cuscatlán, La Libertad",,,https://inkiaenergy.com/bonholders/,13.7786453,-89.2033162,144,Diesel
El Salvador,Central Eléctrica Talnique,Diesel,,"Talnique, La Libertad",Activa,,2006,"Inversiones Energéticas (INE, S.A. de C.V.)",Mixto,San Salvador,,,,13.7256807,-89.4208209,101,Diesel
El Salvador,Termopuerto,Fuel oil,,"Acajutla, Sonsonate",Activa,737,2013,"Termopuerto, S.A. de C.V.",Privado,San Salvador,,,,13.5705845,-89.8316003,74,Fuel oil
Guatemala,San José,Carbón,,"Masagua, Escuintla",Activa,139,2000,Corporación Energías de Guatemala (Ceguat),Privado,Guatemala,,,https://www.ceguat.com/productos.html,14.162355,-90.57958,139,Carbón
Guatemala,Las Palmas II,Fuel oil,Carbón,"Escuintla, Escuintla",Activa,83,1998,Orazul Energy Guatemala,Privado,Guatemala,,Antes Duke Energy International,,14.262576,-90.644061,83,Fuel oil
Guatemala,Jaguar Energy,Carbón,Coque de petróleo,"Masagua, Escuintla",Activa,300,2015,Ashmore Energy International (AEI),Privado,Guatemala,,,https://jaguarenergy.com.gt/,14.113456,-90.775292,300,Carbón
Guatemala,Tampa,Diesel,,"Escuintla, Escuintla",Activa,80,1995,"Luz y Fuerza Eléctrica de Guatemala, Lufgua",Privado,Guatemala,,,https://www.lufgua.com/,14.319383,-90.776243,80,Diesel
Guatemala,Stewart & Stevenson,Diesel,,"Escuintla, Escuintla",Activa,51,1995,Orazul Energy Guatemala,Privado,Guatemala,,,,14.313268,-90.802592,51,Diesel
Guatemala,Arizona,Fuel oil,,"Puerto San José, Escuintla",Activa,160,2003,Orazul Energy Guatemala,Privado,Guatemala,,,,13.960567,-90.7845,160,Fuel oil
Guatemala,Puerto Quetzal Power,Fuel oil,,"Puerto Quetzal, Escuintla",Activa,59,1993,Puerto Quetzal Power LLC,Privado,Guatemala,,,,13.92147,-90.796952,59,Fuel oil
Guatemala,Generadora del Este,Fuel oil,,"Amatitlán, Guatemala",Activa,70,1996,"Generadora del Este, S.A.",Privado,Amatitlán,,,,14.477521,-90.494692,70,Fuel oil
Guatemala,Las Palmas,Fuel oil,,"Escuintla, Escuintla",Activa,67,1998,Orazul Energy Guatemala,Privado,Guatemala,,,,14.2638499,-90.8016237,67,Fuel oil
Honduras,Termoeléctrica ELCOSA,Diesel,,"Puerto Cortés, Cortés",Activa,80,2004,"Electricidad de Cortés, S. de R.L. de C.V./Inversiones y Representaciones Electromecánicas, S.A. de C.V.",Privado,San Pedro Sula,,,http://www.iresa.hn/elcosa/,15.855651,-87.956173,80,Diesel
Honduras,Planta Pavana II,Diesel,,"Pavana, Choluteca",Activa,82,1999,"Luz y Fuerza de San Lorenzo, S.A. (Lufussa)",Privado,Tegucigalpa,,,http://lufussa.com/es/inicio/,13.404192,-87.327427,82,Diesel
Honduras,Planta Pavana III,Diesel,,"Pavana, Choluteca",Activa,267,2004,"Luz y Fuerza de San Lorenzo, S.A. (Lufussa)",Privado,Tegucigalpa,,,http://lufussa.com/es/inicio/,13.404488,-87.3329016,267,Diesel
Honduras,Termoeléctrica Choloma I,Diesel,,"Choloma, Cortés",Activa,63,1999,"Empresa de Mantenimiento, Construcción y Electricidad, S.A. de C.V. (Emce)/Grupo Terra",Privado,"Choloma, Cortés",,,https://corporaciongrupoterra.com/es/terra-energia/,15.599727,-87.937465,63,Diesel
Honduras,ENERSA,Diesel,,"Choloma, Cortés",Activa,282,2004,"Energía Renovable, S.A. de C.V. (Enersa)/Grupo Terra",Privado,"Choloma, Cortés",,,https://corporaciongrupoterra.com/es/terra-energia/,15.596633,-87.937465,282,Diesel
Honduras,Becosa,Carbón,,"Choloma, Cortés",Activa,60,2015,"Bijao Electric Company, S.A. de C.V.",Privado,"Choloma, Cortés",,,http://www.beco.hn/es/index.html,15.7032846,-87.9295204,60,Carbón
Nicaragua,Planta MAN,Diesel,,"Mateare, Managua",Activa,74,2014,"Alba Generación, S.A.",Privado,Managua,,"Las cifras de capacidad instalada varían levemente por pocos megavatios en dos organismos oficiales, pero en el caso de esta planta, la variación es del doble. Hay reportes periodísticos que señalan que el gobierno miente sobre la capacidad real","https://www.ine.gob.ni/DGE/estadisticas/2018/Capacidad_Instalada_2018_actMar19.pdf , http://www.mem.gob.ni/wp-content/uploads/2017/05/Agentes-Generadores.pdf, https://confidencial.com.ni/alba-generacion-el-negocio-voraz-de-daniel-ortega/",12.1860422,-86.371957,74,Diesel
Nicaragua,Planta Managua,Fuel oil,,"Managua, Managua",Activa,57,2000,"Generadora Eléctrica Central, S.A. (Gecsa)",Privado,Managua,,,,12.1542,-86.2577,57,Fuel oil
Nicaragua,Las Brisas,Diesel,,"Managua, Managua",Activa,65,2000,"Generadora Eléctrica Central, S.A. (Gecsa)",Privado,Managua,,,,,,65,Diesel
Nicaragua,Empresa Energética Corinto,Fuel oil,,"Puerto Corinto, Chinandega",Activa,71,1999,Empresa Energética Corinto Ltd. (EEC)/Grupo Centrans/IC Power,Privado,Managua,,,http://centransgroup.com.gt/ces/empresa-energetica-corinto-limited-eec/,12.4883,-87.16735,71,Fuel oil
Nicaragua,Tipitapa Power Company,Fuel oil,,"Tipitapa, Managua",Activa,51,1999,Tipitapa Power Company Ltd/Grupo Cetrans/IC Power,Privado,Managua,,,http://centransgroup.com.gt/ces/tipitapa-power-company-tpc/,12.1698,-86.1052,51,Fuel oil
Nicaragua,CENSA,Fuel oil,,"Puerto Sandino, Nagarote, León",Activa,65,1997,Corporación Eléctrica Nicaragüense (Censa),Privado,León,,,http://www.censa.com.ni/,12.1857,-86.7473,65,Fuel oil
Nicaragua,Planta Nicaragua,Fuel oil,,"Puerto Sandino, Nagarote, León",Activa,106,2000,"Generadora Eléctrica Occidental, S.A. (Geosa)",Privado,Managua,,,,12.1784825,-86.769741,106,Fuel oil
Nicaragua,Hugo Chávez Frías,Diesel,,"Managua, Managua",Activa,60,2008,"Alba de Nicaragua, S.A. (Albanisa)",Privado,Managua,"49% Petróleos de Nicaragua (PETRONIC), 51% PDVSA",,,12.1656824,-86.34529,60,Diesel
Nicaragua,"Che Guevara VII, IX, VI",Fuel oil,,"Nagarote, León",Activa,102,2008-2011,"Alba de Nicaragua, S.A. (Albanisa)",Privado,Managua,"49% Petróleos de Nicaragua (PETRONIC), 51% PDVSA",,,12.2803,-86.5768,102,Fuel oil
Nicaragua,"Che Guevara II, IV, V",Fuel oil,,"Masaya, Masaya",Activa,61,2008-2011,"Alba de Nicaragua, S.A. (Albanisa)",Privado,Managua,"49% Petróleos de Nicaragua (PETRONIC), 51% PDVSA",,,12.0144,-86.086,61,Fuel oil
Costa Rica,Garabito,Fuel oil,,"Montes de Oro, Puntarenas",Activa,202,2011,Grupo Instituto Costarricense de Electricidad (ICE),Estatal,San José,,,https://grupoice.com/wps/portal/ICE,10.0444,-84.7601,202,Fuel oil
Costa Rica,Moín Gas,Gas natural,,"Puerto Limón, Limon",Activa,156,1991,Grupo Instituto Costarricense de Electricidad (ICE),Estatal,San José,,,https://grupoice.com/wps/portal/ICE,9.9935,-83.1,156,Gas
Costa Rica,Moin Gas - CNFL,Diesel,,"Puerto Limón, Limon",Activa,90,2003,Grupo Instituto Costarricense de Electricidad (ICE),Estatal,San José,,,https://grupoice.com/wps/portal/ICE,9.9935,-83.1,90,Diesel
Costa Rica,Barranca Gas,Diesel,,"Barranca, Puntarenas",Activa,53,1974,Grupo Instituto Costarricense de Electricidad (ICE),Estatal,San José,,,https://grupoice.com/wps/portal/ICE,9.9918006,-84.715961,53,Diesel
Panamá,Planta Termoeléctrica Miraflores,Fuel oil,Diesel,"Canal de Panamá, Balboa",Activa,152,1963,ACP Miraflores IC Power/Autoridad del Canal de Panamá,Estatal,Balboa,,,https://www.micanaldepanama.com/canal-de-panama-fortalece-capacidad-de-generacion-electrica/,9.0003466,-79.592864,152,Fuel oil
Panamá,AES Panamá Estrella de Mar,Fuel oil,,"Bahía de las Minas, Colón",Activa,72,2015,"AES Panamá, S.R.L.",Privado,Panamá,,,http://aesenpanama.com/estrella-del-mar-i/,,,72,Fuel oil
Panamá,AES Gas Natural Atlántico,Gas natural,,"Colón, Panamá",Activa,381,2018,Gas Natural del Atlántico S. de R.L./AES Panamá,Privado,Panamá,Inversiones Bahía,,http://aesenpanama.com/colon/,9.3427327,-79.907245,381,Gas
Panamá,Pan-am Generating,Fuel oil,Diesel,"La Chorrera, Panamá Oeste",Activa,144,1999,Pan-am Generating Ltd.,Privado,Panamá,,,http://panam.com.pa/,8.9085978,"-79.7831762,",144,Fuel oil
Panamá,Celsia Altenergy Cativa,Fuel oil,Carbón,"Cativa, Colón",Activa,87,,"Celsia, parte del Grupo Argos de Colombia",Privado,,,,https://www.celsia.com/es/centrales-termoelectricas,,,87,Fuel oil
Panamá,Celsia Bahía Las Minas,Carbón,Diesel,"Bahía de las Minas, Colón",Activa,273,2014,"Celsia, parte del Grupo Argos de Colombia",Privado,,,"En 2014, la planta fue adquirida por Celsia, pero operaba desde 1969 con menor capacidad instalada",https://www.celsia.com/es/centrales-termoelectricas,9.3767275,-79.8253,273,Carbón
Panamá,Gena/Termocolon,Diesel,,"Cativa, Colón",Activa,150,2009,"Generadora del Atlántico, S.A. (GENA)",Privado,Panamá,,,"https://www.gepsa.com.pa/quienes-somos , https://www.gena.com.pa/termocolon-1",9.374142,-79.825783,150,Diesel
Panamá,Jinro Power,Diesel,Fuel oil,"Sabanitas, Colon",Activa,58,2016,Jinro Corp/Grupo Terra,Privado,Panamá,,,https://corporaciongrupoterra.com/es/terra-energia/,9.326253,-79.864947,58,Diesel
Panamá,Pedregal Power/Pacora,Carbón,Fuel oil y Diesel,"Panamá, Panamá",Activa,55,2003,Pedregal Power Company,Privado,Panamá,Inkia Energy,,,9.1043865,-79.274663,55,Carbón
Panamá,Kanan,Diesel,,"Arraijan, Panamá",Activa,132,2018,Kanan Overseas Inc/Inkia Energy,Privado,Panamá,,"Location was: Cativa, Colón",https://inkiaenergy.com/negocios/nuestro-portafolio/,,,132,Diesel
Paraguay,Central Térmica Bahía Negra,Diesel,,"Bahía Negra, Alto Paraguay",Activa,2,1981,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,"Única activa las 24 horas. En Paraguay el 99% de la producción de energía eléctrica es renovable. Es generada por la hidroeléctrica nacional Acaray y las represas binacionales Itaipú y Yacyretâ. Sin embargo, el sistema de distribución de energía es ineficiente.",,-20.2262989,-58.16936,2,Diesel
Paraguay,Central Térmica Fuerte Olimpo,Diesel,,"Fuerte Olimpo, Alto Paraguay",Activa,1,2010,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Activa en caso de quedar fuera de servicio la línea principal.,,-21.042,-57.874,1,Diesel
Paraguay,Central Térmica Salto del Guairá,Diesel,,"Salto del Guairá, Canindeyú",Activa,7,2012,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Activa en caso de quedar fuera de servicio la línea principal.,,-24.0625,-54.30694,7,Diesel
Paraguay,"Central Térmica 
 Pilar",Diesel,,"Pilar, Ñeembucú",Activa,2,,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Activa en caso de quedar fuera de servicio la línea principal.,,-26.85874,-58.30639,2,Diesel
Paraguay,Central Térmica Alberdi,Diesel,,"Alberdi, Ñeembucú",Activa,1,,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Activa en caso de quedar fuera de servicio la línea principal.,,-26.1892766,-58.1352,1,Diesel
Paraguay,Central Térmica Puerto Sajonia,Petróleo,,"Asunción, Capital",Cerrada,33,,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Sin uso desde la década del 70.,,-25.2819,-57.635,33,Petróleo
Paraguay,Central Térmica San Lorenzo,Petróleo,,"San Lorenzo, Central",Cerrada,42,,Administración Nacional de Electricidad (ANDE),Estatal,Asunción,100% estatal,Vendida a Argentina en la década del 70.,,-25.33968,-57.50879,42,Petróleo
Brasil,Porto de Sergipe I,Gas natural,,Barra dos Coqueiros - SE,Activa,1516,21/3/2020,Celse - Centrais Eletricas De Sergipe S.A.,Privado,Barra dos Coqueiros,Celse - Centrais Eletricas De Sergipe S.A.,werid coordinates,,-10.485633,-36.561342,"1,516",Gas
